step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
17,763,77,0.99356735,"[5.269988059997559, 6.169421005249023]",[0.00067751 0.011875  ],[0.00055741 0.00147417],[0. 0.],"[0.01222991943359375, 0.0057769776321947575]","[0.02101898193359375, 0.01456603966653347]","[0.029111111536622047, 0.03280888870358467]",[0.00888583 0.00888588],0.026446532,0.011854942,"[8.380570030212402, 9.973407363891601]","[8.359388160705565, 9.886230850219727]",0.7282040219970864,0.047214220381889486,0.2,0.24215468326558265,0.06979477602209254,0.07411929739583334,0.05,0.04492104493168833,
18,763,77,0.8309202,"[6.218997955322266, 7.5797010421752935]",[0.        0.0177686],[0.         0.00045351],[0. 0.],"[0.006741332821547985, 0.006320190615952015]","[0.015530395321547985, 0.015109253115952015]","[0.031308889389038086, 0.026639999821782112]",[0.00888856 0.00888825],0.025875933,0.011840391,"[9.706698226928712, 9.60566291809082]","[9.671671867370605, 9.486892127990723]",0.7574207475892074,0.048855035307774575,0.2,0.23889462809917356,0.07080487103033187,0.1,0.05,0.04886621315192744,
19,763,77,0.7647052,"[7.668888854980469, 6.749999237060547]",[0.01694915 0.        ],[0.         0.00128535],[0. 0.],"[0.02168579027056694, 0.0385284423828125]","[0.03047485277056694, 0.0473175048828125]","[0.03402888774871826, 0.029200000688433647]",[0.00889099 0.00889067],0.026409075,0.012100012,"[9.704336738586425, 8.528902053833008]","[9.752032852172851, 8.522648429870605]",0.72237463235304,0.04700363655443879,0.17018009260589,0.23940677966101695,0.06899749114094869,0.1,0.05,0.04678663239074551,
20,764,77,0.5430217,"[7.0874980926513675, 10.0]",[0. 0.],[0.         0.00075758],[0. 0.],"[0.0431111641228199, 0.04459228366613388]","[0.0519002266228199, 0.05338134616613388]","[0.033803705126047134, 0.03595777601003647]",[0.00888923 0.00888799],0.027747717,0.0131252585,"[8.592744064331054, 8.684874153137207]","[8.51421298980713, 9.041755867004394]",0.7349969376198037,0.0453048559138398,0.1738088563431141,0.25,0.06777716475678915,0.1,0.05,0.04810606060606061,
21,764,77,0.12208247,"[8.261719131469727, 8.820709228515625]",[0.        0.0185244],[0.00406457 0.00033625],[0. 0.],"[0.0595245361328125, 0.0441233329474926]","[0.0683135986328125, 0.0529123954474926]","[0.024000000208616257, 0.02325925976037979]",[0.00888667 0.00889746],0.028639987,0.0141189145,"[8.204606246948241, 8.336137771606445]","[8.899076652526855, 8.278688430786133]",0.7237515172940199,0.04395435306952331,0.1760412869230475,0.23842225044987828,0.07633568086760154,0.1,0.05,0.038997945983969225,
22,764,77,0.1205399,"[8.921753120422363, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.06573486328125, 0.04243164137005806]","[0.07452392578125, 0.05122070387005806]","[0.019122222438454628, 0.0236200001090765]",[0.00890184 0.00890093],0.030313294,0.01598297,"[6.786345100402833, 6.5655622482299805]","[6.678837585449219, 6.479869461059571]",0.7291607029833568,0.03764900799458041,0.18146117199426412,0.25,0.07665904886256775,0.08339147413194445,0.05,0.05,
23,764,77,0.7285342,"[8.778280258178711, 10.0]",[0.         0.07413956],[0.00201923 0.00054945],[0. 0.],"[0.07257080078125, 0.05388794094324112]","[0.08135986328125, 0.06267700344324112]","[0.02302222140133381, 0.03097333386540413]",[0.00889953 0.00890343],0.032036647,0.017867902,"[7.861166763305664, 9.052804565429687]","[7.677822685241699, 8.986385345458984]",0.6652302406946272,0.04464294282711513,0.170862989189211,0.20366277853331938,0.07103565410140714,0.08144757934027778,0.05,0.04357829670329671,
24,764,77,0.090935946,"[10.0, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.04303283616900444, 0.03757018968462944]","[0.05182189866900444, 0.04635925218462944]","[0.030771110206842422, 0.02674444392323494]",[0.00890355 0.00890265],0.03271339,0.017860664,"[8.4377836227417, 7.049409866333008]","[8.306542205810546, 7.1232448577880865]",0.7631334411033407,0.04195781350664622,0.2,0.25,0.07117562759669442,0.1,0.05,0.05,
25,765,77,0.0064821243,"[10.0, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.02625427208840847, 0.02912597730755806]","[0.03504333645105362, 0.03791503980755806]","[0.024611111730337143, 0.023891111835837364]",[0.00890144 0.00890064],0.032857124,0.01753497,"[5.80234546661377, 6.777224159240723]","[5.8310438156127935, 6.942549514770508]",0.7466751407279817,0.03599429946393989,0.2,0.25,0.07582471418070835,0.08485612708333333,0.05,0.05,
26,765,77,0.74791646,"[5.124135971069336, 6.639326858520508]",[0.        0.0025663],[0.         0.00087108],[0. 0.],"[0.020824432373046875, 0.02584402821958065]","[0.029613494873046875, 0.0346330925822258]","[0.030606944113969803, 0.027758730575442314]",[0.00890519 0.00890395],0.032808326,0.0170934,"[7.143059730529785, 9.767778778076172]","[6.938677406311036, 9.589761924743652]",0.7395866366270707,0.04463720131332935,0.2,0.24839606501283149,0.07128976179517527,0.07744130885416667,0.05,0.04782229965156795,
27,765,77,-0.39119315,"[6.746983146667481, 7.895152282714844]",[0. 0.],[0. 0.],[0. 0.],"[0.02263793908059597, 0.01929473876953125]","[0.03142700344324112, 0.02808380126953125]","[0.02232888899743557, 0.023724999278783798]",[0.00890244 0.00890195],0.0327181,0.016835544,"[4.792456722259522, 4.3820069313049315]","[4.875877857208252, 4.330068778991699]",0.7142410759913745,0.027965443248261102,0.2,0.25,0.07656925097228004,0.059706381770833344,0.05,0.05,
28,765,77,-0.7859039,"[7.984364128112793, 9.840538024902344]",[0. 0.],[0. 0.],[0. 0.],"[0.03250427171587944, 0.01885986328125]","[0.04129333421587944, 0.02764892578125]","[0.023028889670968056, 0.023484444245696068]",[0.00890129 0.00890103],0.03277732,0.016684078,"[2.7815193653106687, 1.888569641113281]","[2.725266218185425, 1.8770474433898925]",0.7126224033044049,0.014869829641566065,0.1944373672072952,0.25,0.07677549187221014,0.07653971458333333,0.05,0.05,
29,765,77,0.124853134,"[9.920380020141602, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.03216247633099556, 0.02564392052590847]","[0.04095153883099556, 0.03443298488855362]","[0.023499999195337296, 0.025486666709184647]",[0.00890056 0.00889985],0.03293794,0.016477313,"[2.8711527824401855, 6.103421783447266]","[2.8496582031249997, 5.917328262329102]",0.7245449705703948,0.027451544884186392,0.19440170986200472,0.25,0.07511091269920356,0.077580803125,0.05,0.05,
30,766,77,0.43975496,"[6.010805892944336, 7.1477460861206055]",[0. 0.],[0.00104712 0.        ],[0. 0.],"[0.02929077111184597, 0.03992614895105362]","[0.03807983547449112, 0.04871521145105362]","[0.02701111137866974, 0.026355555281043053]",[0.00889857 0.00889761],0.03326894,0.0164051,"[6.632811737060547, 8.472661781311036]","[6.563236808776856, 8.5650785446167]",0.719809847697384,0.041214294265156964,0.18923044808303255,0.25,0.07391466993798153,0.06806823645833335,0.05,0.04738219895287958,
31,766,77,-0.93695635,"[7.240761947631836, 9.573666954040528]",[0. 0.],[0. 0.],[0. 0.],"[0.0215606689453125, 0.02081952802836895]","[0.0303497314453125, 0.02960859052836895]","[0.028450794517993927, 0.027704762294888496]",[0.00889555 0.00889486],0.033129375,0.016164418,"[7.974599456787109, 1.3828618764877318]","[7.97068157196045, 1.3565466880798338]",0.7213270253766739,0.028431328173829547,0.2,0.25,0.0728332602980824,0.07006243690476191,0.05,0.05,
32,766,77,-0.651407,"[9.670675086975098, 0.9785099983215332]",[0. 0.],[0. 0.],[0. 0.],"[0.02215576171875, 0.02215576171875]","[0.03094482421875, 0.03094482421875]","[0.022333333268761635, 0.022333333268761635]",[0.00889441 0.00889434],0.033116214,0.016116545,"[0.5955049991607666, 1.6370040416717528]","[0.5982809960842133, 1.595102000236511]",0.6967109700358909,0.0060312048559295235,0.2,0.25,0.07778889166805643,0.06289087351190475,0.05,0.05,
